sampleid,legendid,step,name,answer,x,y
1739389,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-6.294120983,7.637559761
1739070,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-54.42944717,-29.35057206
1739070,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-54.42944717,-29.35057206
1739070,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-54.42944717,-29.35057206
1739098,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,102.6706247,2.178497779
1739098,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,102.6706247,2.178497779
1739098,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial oil palm or other palm plantations,102.6706247,2.178497779
1738159,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,100.8757907,1.963800426
1738159,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial oil palm or other palm plantations,100.8757907,1.963800426
1738159,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,100.8757907,1.963800426
1739950,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-89.61016864,13.94103811
1739950,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-89.61016864,13.94103811
1739950,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-89.61016864,13.94103811
1738740,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-54.78338339,-26.89188313
1738740,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-54.78338339,-26.89188313
1738740,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Managed forest/forestry,-54.78338339,-26.89188313
1739340,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,35.17301085,-22.57907145
1739340,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,35.17301085,-22.57907145
1739340,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,35.17301085,-22.57907145
1738080,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,101.1363022,17.50285821
1738080,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,101.1363022,17.50285821
1738080,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,101.1363022,17.50285821
1738390,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),No other tree loss driver,15.02559566,-7.967973355
1738390,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,15.02559566,-7.967973355
1738390,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",No,15.02559566,-7.967973355
1740569,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-52.02825041,-24.79701189
1740569,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-52.02825041,-24.79701189
1740569,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-52.02825041,-24.79701189
1740217,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,47.80601869,-19.4726972
1740217,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,47.80601869,-19.4726972
1740217,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,47.80601869,-19.4726972
1738061,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,120.2443666,-4.401661677
1738061,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,120.2443666,-4.401661677
1738061,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,120.2443666,-4.401661677
1739519,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Managed forest/forestry,102.8835254,0.169864804
1739519,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,102.8835254,0.169864804
1739519,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,102.8835254,0.169864804
1740773,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,7.32523704,4.939020647
1740773,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,7.32523704,4.939020647
1740773,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,7.32523704,4.939020647
1738289,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,24.47497413,11.25148215
1738289,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,24.47497413,11.25148215
1738289,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,24.47497413,11.25148215
1739796,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,31.11891397,-3.260801266
1739796,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,31.11891397,-3.260801266
1739796,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,31.11891397,-3.260801266
1738580,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-13.18419921,10.31004773
1738580,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Agriculture/Pasture,-13.18419921,10.31004773
1738580,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-13.18419921,10.31004773
1739462,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),No other tree loss driver,112.1217998,-2.839491398
1739462,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Wildfire (disturbance),112.1217998,-2.839491398
1739462,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",No,112.1217998,-2.839491398
1739490,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-59.76454164,-6.919639418
1739490,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-59.76454164,-6.919639418
1739490,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-59.76454164,-6.919639418
1739458,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-63.91026668,-11.88732294
1739458,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-63.91026668,-11.88732294
1739458,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-63.91026668,-11.88732294
1741048,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-44.58930154,-4.921786227
1741048,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-44.58930154,-4.921786227
1741048,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-44.58930154,-4.921786227
1738541,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,100.9889785,3.848465892
1738541,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,100.9889785,3.848465892
1738541,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial oil palm or other palm plantations,100.9889785,3.848465892
1738212,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,100.7904508,-0.827265162
1738212,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,100.7904508,-0.827265162
1738212,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,100.7904508,-0.827265162
1739140,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,33.35212577,-19.55983378
1739140,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,33.35212577,-19.55983378
1739140,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,33.35212577,-19.55983378
1738918,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,32.75384779,-0.101426412
1738918,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,32.75384779,-0.101426412
1738918,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,32.75384779,-0.101426412
1738874,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,32.15556981,-6.787587072
1738874,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,32.15556981,-6.787587072
1738874,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,32.15556981,-6.787587072
1738815,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-4.65649222,5.566943031
1738815,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-4.65649222,5.566943031
